id,startId,stopId,name,type,length,maxSpeed,list0,list1
86,1834617103,7351626017,Kveldssolvegen,residential,4566.763,50,6.3186861@6.3187698@6.3188573@6.3189279@6.3190079@6.3191628@6.3193115@6.3193665@6.3195379@6.3195955@6.3196988@6.3197229@6.3197282@6.3196721@6.3195764@6.3194089@6.3193372@6.3192903@6.3192882@6.3192714@6.319247@6.3191525@6.3190999@6.3189945@6.318896@6.3188457@6.3184226@6.3183691@6.3182759@6.3180113@6.3179536@6.3178197@6.3177583@6.3177272@6.3176909@6.3176652@6.3176623@6.3176723@6.3177014@6.3177997@6.3178961@6.3179308@6.317947@6.3179642@6.3179588@6.3179531@6.3179019@6.317852@6.3177987@6.317739@6.3173821@6.3172476@6.3171702@6.3170018@6.316693@6.3160559@6.3156903@6.3154612@6.3152351@6.3149839@6.3148388@6.3147298@6.3146553@6.3146106@6.3145324@6.3144245@6.3143448@6.3139545@6.313669@6.313545@6.313448@6.3128051@6.3126441@6.3124538@6.3123297@6.3121822@6.3121099@6.3119291@6.3117843@6.3116902@6.3116424@6.3115244@6.3114046@6.3113187@6.311167@6.3110924@6.3109621@6.3106829@6.3105269@6.3104535@6.3100709@6.3097708@6.309556@6.309461@6.3093379@6.3092577@6.3090277@6.3088974@6.3087125@6.3083132@6.3080987@6.3080083@6.3078638@6.3077631@6.3076704@6.3074912@6.3073586@6.307282@6.3070906@6.3069752@6.3067257@6.3066323@6.306539@6.3064835@6.3064379@6.3064212@6.3064169@6.3064694@6.3065343@6.30654@6.3065295@6.306544@6.3065758@6.3066211@6.3066573@6.3067236@6.3069334@6.3070265@6.3070579@6.3070763@6.307077@6.3070746@6.307055@6.3069972@6.3069182@6.3068228@6.3067419@6.3066734@6.3065901@6.3064881@6.3060292@6.3057462@6.3055962@6.3049404@6.3047636@6.3046383@6.303878@6.3036833@6.3035261@6.3033197@6.3026147@6.3023471@6.3021824@6.3018516@6.301613@6.3014592@6.3013196@6.301163@6.3009441@6.3008955@6.3003238@6.3001386@6.2999132@6.2998412@6.2997117@6.299617@6.299429@6.2992909@6.2991433@6.2987709@6.2984836@6.2982829@6.2980654@6.2978605@6.2976538@6.2975359@6.2973495@6.2971087@6.2969003@6.2967091@6.2964665@6.2960461@6.295877@6.2957309@6.2956124@6.2954994@6.2953485@6.2952952@6.2952764@6.2952379@6.2951576@6.2949698@6.2946805@6.2945667@6.2944508@6.294327@6.2942941@6.2941143@6.2939206@6.2938053@6.2936517@6.2935012@6.2932959@6.2931397@6.2929717@6.2927372@6.2921892@6.2914652@6.2912372@6.2909666@6.2908511@6.2907412@6.2904222@6.2902502@6.2900954@6.289663@6.2892067@6.289067@6.2888991@6.288838@6.2887985@6.2887243@6.2886377@6.2883578@6.2877012@6.2870034@6.2864112@6.2857734@6.2850036@6.2847543@6.2846499@6.2844842@6.2844187@6.2840924@6.2839382@6.2836841@6.2831307@6.2829744@6.2827006@6.2825059@6.2823266@6.2820085@6.2818832@6.2817664@6.2816144@6.2815143@6.2812881@6.2807836@6.2806201@6.2799398@6.2797441@6.2795407@6.2793998@6.2793348@6.279301@6.2792204@6.279196@6.27916@6.2791365@6.2790886@6.2790369@6.278975@6.2789108@6.2788565@6.2787278@6.2786177@6.2784474@6.2780778@6.2778134@6.2775627@6.2770774@6.2769968@6.2768543@6.2766979@6.276596@6.2763994@6.276225@6.2760399@6.2758882@6.2756066@6.2753797@6.275314@6.275198@6.2750424@6.2749457@6.2748616@6.2747869@6.2747046@6.2746302@6.2745781@6.2745335@6.2744159@6.2741206@6.274003@6.273952@6.2738424@6.2737766@6.2736886@6.2735841@6.2730588@6.2728083@6.2725713@6.2722313@6.2719999@6.2717322@6.2714683@6.2709074@6.2706403@6.2703611@6.2697425@6.269254@6.2685408@6.2678126@6.2676063@6.267263@6.2669962@6.2667043@6.266187@6.2658952@6.2648867@6.2645184@6.2640937@6.2634347@6.263247@6.2624564@6.2617738@6.2613264@6.2607926@6.2605345@6.2603577@6.2597155@6.2593594@6.2586371@6.2584091@6.2578402@6.2576968@6.2575079@6.2572091@6.2569099@6.2566837@6.2566353@6.2562521@6.2561071@6.255962@6.2558505@6.255723@6.2555394@6.2553637@6.2550322,62.5056587@62.5056441@62.5056501@62.505669@62.5056924@62.5057509@62.5058298@62.5058694@62.5060455@62.506116@62.5062697@62.5063408@62.5064694@62.5066078@62.506815@62.5070865@62.5072238@62.507384@62.5074105@62.5074696@62.5075356@62.507711@62.507787@62.5078931@62.5079746@62.5080082@62.5082334@62.5082638@62.5083258@62.5085665@62.5086144@62.5087101@62.5087634@62.5087963@62.5088474@62.5089225@62.5089648@62.5090354@62.5091129@62.5093177@62.5095118@62.509619@62.5097136@62.5100025@62.5100497@62.510071@62.5101525@62.5101972@62.5102338@62.510264@62.5104146@62.5104653@62.5104886@62.5105243@62.5105583@62.510605@62.5106387@62.5106545@62.5106662@62.5106751@62.5106847@62.5107011@62.5107171@62.5107294@62.5107581@62.5108123@62.51087@62.5111845@62.5114048@62.5114905@62.5115484@62.5118522@62.5119361@62.5120469@62.5121336@62.512254@62.5123191@62.5124983@62.5126568@62.5127489@62.5127921@62.512867@62.5129309@62.5129671@62.5130126@62.5130307@62.5130547@62.5130922@62.5131146@62.5131283@62.5132137@62.5132796@62.5133168@62.5133262@62.5133333@62.5133335@62.5133211@62.5133215@62.5133312@62.5133748@62.513403@62.5134192@62.5134514@62.5134801@62.513516@62.5136004@62.5136513@62.5136759@62.5137225@62.5137459@62.5137893@62.5138091@62.5138361@62.5138612@62.5138933@62.5139209@62.5139416@62.5141404@62.5143509@62.5144001@62.514551@62.5146177@62.5146597@62.5146934@62.5147125@62.5147406@62.5148082@62.5148535@62.5148726@62.514891@62.5149161@62.5149334@62.5149729@62.5150414@62.5151068@62.515162@62.5151899@62.5152045@62.5152112@62.5152105@62.5151747@62.5151618@62.5151604@62.5151727@62.5151703@62.5151653@62.5151146@62.5151093@62.515112@62.5151217@62.5151724@62.5151941@62.515211@62.5152569@62.5152984@62.5153307@62.5153647@62.5154115@62.5154951@62.5155175@62.5157857@62.5158643@62.5159726@62.5160016@62.5160457@62.5160726@62.5161162@62.5161365@62.5161542@62.5161746@62.5161795@62.5161781@62.5161721@62.5161631@62.5161497@62.5161384@62.5161159@62.5160824@62.5160471@62.5160105@62.5159537@62.5158407@62.5157791@62.5157144@62.5156429@62.5155569@62.5154212@62.5153574@62.5153192@62.5152624@62.515156@62.5148809@62.5144902@62.5143465@62.5142325@62.5141408@62.5141184@62.5140211@62.5139365@62.5138937@62.5138449@62.5138049@62.5137579@62.5137319@62.513712@62.513697@62.5136853@62.5136775@62.5136807@62.5136954@62.5137092@62.513728@62.5138069@62.51384@62.5138618@62.5139108@62.5139732@62.5139889@62.5140021@62.5140029@62.5140004@62.5139908@62.5139749@62.513918@62.5137929@62.5136559@62.5135318@62.513411@62.5132586@62.5132@62.5131716@62.5131187@62.5130941@62.512972@62.5129201@62.5128501@62.5127138@62.5126667@62.5125534@62.5124644@62.512392@62.5122839@62.5122472@62.5122204@62.5121929@62.5121808@62.5121602@62.512142@62.5121277@62.512042@62.5120139@62.5119817@62.5119517@62.5119282@62.5119114@62.5118566@62.5118325@62.5117728@62.5117185@62.5115771@62.5115076@62.5114464@62.5114073@62.5113815@62.5113353@62.5113006@62.5112591@62.5111944@62.5111527@62.5111079@62.5110073@62.5109949@62.5109808@62.510973@62.5109725@62.510973@62.5109788@62.5109882@62.5109993@62.5110268@62.5110388@62.5110399@62.5110324@62.5110158@62.5109969@62.5109749@62.5109494@62.5109093@62.5108575@62.51081@62.5107517@62.5105709@62.5101657@62.510018@62.5099754@62.5099094@62.5098806@62.5098483@62.5098155@62.5096882@62.5096207@62.5095655@62.5094993@62.5094644@62.5094316@62.5094058@62.5093682@62.5093539@62.5093453@62.509333@62.5093217@62.5093114@62.5092828@62.5092771@62.5092754@62.5092824@62.5092945@62.5093292@62.509339@62.5093981@62.5094161@62.5094274@62.5094258@62.5094218@62.5093836@62.5093417@62.5093281@62.5093228@62.509313@62.509302@62.5092504@62.5092414@62.5092374@62.509229@62.5091894@62.5091857@62.5091925@62.5092229@62.5092609@62.5092947@62.509303@62.5093667@62.5093969@62.5094329@62.5094664@62.5095155@62.5096103@62.5097221@62.5099106
87,1885667788,7379971028,Keiser Wilhelms gate,residential,42.931,50,6.15158@6.1516713@6.151935@6.152207@6.1522363,62.4701107@62.4701853@62.470228@62.4702695@62.4702331
88,1885667800,7379971375,Giskegata,residential,31.817,30,6.1419642@6.141902@6.141873,62.4718856@62.471653@62.471603
89,2112534725,7389960800,Bjørkhaugen,residential,128.984,30,6.375127@6.375855@6.37653@6.377212@6.377348@6.377453,62.441211@62.441093@62.440971@62.440839@62.440809@62.440781
90,2299014267,7351624208,Dirikvegen,residential,159.737,nan,6.3018879@6.3014987@6.3011835@6.3005997@6.3005029@6.3004098@6.3002378@6.3001876@6.3000787@6.2995749@6.2992286@6.2989517,62.4941086@62.494058@62.4940264@62.4939591@62.4939422@62.4939191@62.4938668@62.4938551@62.4938297@62.4937557@62.4937049@62.4936559
91,2299014268,7351624948,Storfarvegen,residential,129.387,nan,6.2963579@6.2964605@6.2965745@6.2970027@6.2970393@6.2970396,62.4942129@62.4940426@62.4938672@62.4932272@62.4931356@62.4930949
92,2390101122,7379971407,Osholmen,unclassified,209.055,50,6.11817@6.1176454@6.117515@6.116613@6.116442@6.1162491@6.115993@6.115799@6.115617@6.115385@6.115203@6.114701@6.114344@6.11416,62.465172@62.4651296@62.465119@62.46506@62.465051@62.4650333@62.465018@62.464998@62.464974@62.464936@62.464919@62.464906@62.464902@62.464906
93,2390101204,7379970833,Meskarvegen,residential,68.002,30,6.107455@6.1076595@6.107772@6.107952@6.108149@6.108255@6.108464@6.108706,62.466594@62.4665798@62.466572@62.466551@62.466506@62.466485@62.466452@62.466407
94,2390374987,7379970757,Bergvegen,residential,18.177,50,,
95,2390374987,7379970758,nan,residential,16.97,nan,,
96,2390374987,7379970105,Bergvegen,residential,24.895,50,6.168975@6.168752@6.168504,62.4725669@62.472594@62.472619
97,2390375015,7379970606,Lihauggata,unclassified,51.12,50,6.1592852@6.1591199@6.1588495@6.1584782@6.158305,62.4734551@62.4734289@62.4734327@62.473438@62.473419
98,2514630286,7379971352,Keiser Wilhelms gate,residential,83.513,50,6.1547648@6.155507@6.155597@6.155701@6.15588@6.1559409@6.156099@6.156156@6.156194@6.156227,62.4706228@62.470794@62.470811@62.470823@62.470833@62.4708351@62.470842@62.470851@62.470866@62.4709
99,2514630298,7379970100,Kirkegata,residential,32.16,50,6.1432173@6.143257@6.14328,62.4706733@62.470884@62.470961
100,2514630438,7379971431,Roald Amundsens veg,residential,198.383,30,6.180525@6.181281@6.181405@6.18153@6.181626@6.182179@6.182459@6.182694@6.182958@6.183514@6.183837@6.184236,62.473762@62.473952@62.473973@62.473974@62.473965@62.473899@62.47387@62.47385@62.473834@62.47381@62.473801@62.47381
101,3060714753,7389960701,Syvergjerdet,residential,115.849,30,6.3648599@6.3649225@6.364982@6.365124@6.365186@6.365247@6.365303@6.365342@6.365371@6.365394@6.365448@6.365514@6.365563@6.365617@6.365679@6.365824@6.366129@6.366291@6.366352,62.4565256@62.4565329@62.456545@62.456582@62.456604@62.45663@62.456659@62.456692@62.456727@62.456769@62.456909@62.45698@62.457012@62.45704@62.457063@62.457101@62.457164@62.457192@62.457203
102,3120390962,7389963799,Vegsundvegen,residential,388.435,30,6.34759@6.347665@6.347718@6.347835@6.347946@6.348065@6.348176@6.348317@6.348518@6.348642@6.348702@6.348759@6.348848@6.349049@6.349131@6.349367@6.349614@6.349878@6.350113@6.350291@6.350403@6.350837@6.351309@6.351428@6.351726@6.352062@6.352307@6.352613@6.352735@6.352794@6.352982@6.353101@6.353189@6.353274@6.353686@6.3537661,62.433183@62.43318@62.433187@62.43322@62.433247@62.433274@62.433294@62.43331@62.433324@62.433336@62.433346@62.43336@62.433394@62.433509@62.433549@62.433634@62.43369@62.433733@62.433776@62.433807@62.433831@62.433934@62.434073@62.434115@62.43421@62.434329@62.434422@62.434544@62.434599@62.434632@62.434755@62.434821@62.434866@62.4349@62.435039@62.4350635
103,3252098599,7351624653,Torvald Bjørges veg,residential,129.827,nan,6.3530921@6.354101@6.3543896@6.3545888@6.3547025@6.3547577@6.3547931@6.3548377@6.3548532@6.3548639@6.3548664@6.3548613@6.3548488,62.4973691@62.4974389@62.4974643@62.4974906@62.4975169@62.4975372@62.4975553@62.4975914@62.497636@62.4977092@62.4978172@62.4978465@62.4978981
104,3428281249,7389960587,Gamle Gjerdsvegen,residential,481.149,30,6.372109@6.37185@6.371685@6.371439@6.371351@6.371262@6.3711999@6.371114@6.371057@6.370288@6.370234@6.370183@6.369958@6.369769@6.3694182@6.369205@6.368949@6.368722@6.36841@6.368346@6.368235@6.368176@6.368092@6.36799@6.36771@6.367545@6.36732@6.3671586@6.366937@6.366732@6.366526@6.366314@6.3660447@6.365884@6.365505@6.365405@6.365296@6.365038@6.364765@6.364056@6.3638962@6.363806,62.458503@62.458344@62.458261@62.458157@62.458129@62.458106@62.4580947@62.458079@62.458072@62.458021@62.458018@62.458019@62.458042@62.458074@62.4581362@62.458174@62.458232@62.458299@62.458421@62.458453@62.45849@62.458505@62.458519@62.458529@62.458548@62.458556@62.45858@62.4586113@62.458662@62.458722@62.458792@62.4588434@62.4589014@62.458926@62.458961@62.458977@62.458998@62.459057@62.459132@62.459262@62.4592888@62.459304
105,3474968857,7389960788,Myrlandsvegen,residential,176.782,30,6.387296@6.386544@6.38576@6.38494@6.384288@6.383863,62.434276@62.434281@62.434282@62.434295@62.434309@62.434324
106,3664217254,7351624762,Nausavegen,residential,667.645,nan,6.2545949@6.2545477@6.2545298@6.2545251@6.2545293@6.2545656@6.2546912@6.254952@6.2551125@6.2551443@6.2551594@6.255171@6.255167@6.2551334@6.2550831@6.255004@6.2549171@6.2548251@6.2547486@6.2546421@6.2545424@6.2544749@6.2544248@6.2543997@6.254317@6.2541427@6.2540535@6.2539543@6.2538766@6.2537414@6.2535583@6.2534475@6.2529517@6.2523757@6.2521228@6.2520159@6.2519642@6.2519195@6.2518814@6.2518566@6.2518442@6.2518469@6.2518597@6.2518885@6.2519316@6.251975@6.2520487@6.2522322@6.2522874@6.252371@6.2525029@6.252647@6.2529557@6.2530393@6.2531173@6.2531919@6.2532628@6.253328@6.2536515@6.2539136@6.2540672@6.2541737@6.2542274@6.2543139@6.2545181@6.2545664@6.2546259@6.2546457@6.2546478@6.2546403@6.2545271@6.2541717,62.4977697@62.4978164@62.4978442@62.4978674@62.4979002@62.4979684@62.4980857@62.4982748@62.4983997@62.4984378@62.4984659@62.4985127@62.4985594@62.4986341@62.4986915@62.4987416@62.4987714@62.4987909@62.4987987@62.4988019@62.4987947@62.4987796@62.4987629@62.4987487@62.4986856@62.498521@62.498453@62.4983916@62.4983497@62.4982915@62.4982365@62.4982078@62.4980871@62.4979396@62.4978631@62.4978148@62.4977853@62.4977499@62.4977078@62.4976592@62.4976078@62.4975267@62.4974832@62.4974127@62.4973449@62.4972853@62.4971952@62.4970214@62.4969743@62.4969227@62.4968659@62.4968289@62.4967761@62.4967579@62.4967312@62.496697@62.4966554@62.4966071@62.4962841@62.4960323@62.4959091@62.4958463@62.4958226@62.4957883@62.4957252@62.4957075@62.4956778@62.4956511@62.4956367@62.4956091@62.4955162@62.4952497
107,3671977969,7351623720,Øvre Hoffland,residential,107.988,30,6.1918033@6.1931207@6.1937214@6.1938496,62.4943604@62.4944975@62.4945664@62.4945835
108,3671978349,3671978349,Nedre Remaveg,residential,212.713,30,6.2009417@6.2014892@6.2021804@6.2022377@6.2023267@6.2023762@6.2024352@6.2025095@6.2025721@6.2025838@6.2025809@6.2025628@6.2025061@6.2024792@6.2024393@6.2021339@6.2018889@6.2016367@6.2015303@6.2014722@6.2014186@6.2013058@6.2011927@6.2010916@6.2010186@6.2009693@6.2009417,62.4957065@62.4958488@62.4960219@62.4960337@62.4960366@62.496028@62.4960137@62.4959804@62.4959275@62.495902@62.4958458@62.4958139@62.4957687@62.4957535@62.4957365@62.495652@62.4955958@62.4955436@62.4955269@62.4955251@62.4955271@62.4955452@62.4955778@62.4956157@62.4956508@62.4956793@62.4957065
109,3671978349,3671978349,Nedre Remaveg,residential,212.713,30,6.2009417@6.2009693@6.2010186@6.2010916@6.2011927@6.2013058@6.2014186@6.2014722@6.2015303@6.2016367@6.2018889@6.2021339@6.2024393@6.2024792@6.2025061@6.2025628@6.2025809@6.2025838@6.2025721@6.2025095@6.2024352@6.2023762@6.2023267@6.2022377@6.2021804@6.2014892@6.2009417,62.4957065@62.4956793@62.4956508@62.4956157@62.4955778@62.4955452@62.4955271@62.4955251@62.4955269@62.4955436@62.4955958@62.495652@62.4957365@62.4957535@62.4957687@62.4958139@62.4958458@62.495902@62.4959275@62.4959804@62.4960137@62.496028@62.4960366@62.4960337@62.4960219@62.4958488@62.4957065
110,3671978349,7351623881,Nedre Remaveg,residential,51.972,30,6.2009417@6.2007333@6.200629@6.2005687@6.2005192@6.2004799@6.200407@6.2003865@6.2003718@6.2003625,62.4957065@62.4956517@62.4956197@62.4955996@62.4955757@62.4955506@62.4954791@62.4954435@62.4954001@62.4953597
111,3671978395,7351624252,Øvre Remaveg,residential,205.09,30,6.2026035@6.2023671@6.2022218@6.2017029@6.2007692@6.200227@6.1995683@6.1994206@6.1992243@6.199162@6.1991078,62.4966913@62.4966438@62.4966065@62.4964859@62.4962802@62.4961392@62.4959554@62.4959054@62.4958495@62.4958293@62.4958069
112,3671978558,7351626274,Hovlivegen,residential,195.515,nan,6.2144589@6.2141605@6.2136816@6.2131371@6.2125238@6.2124023@6.2123431@6.2123101@6.2122865@6.2122541@6.2122447@6.2122469@6.2122501@6.2122707@6.2122715,62.500024@62.4998761@62.4996418@62.4993689@62.4990586@62.4989913@62.4989514@62.4989219@62.4988914@62.4988287@62.4987846@62.4987548@62.4987333@62.498693@62.4986533
113,3671978754,7351626285,Hovlivegen,residential,148.291,nan,6.2153129@6.215007@6.2147213@6.2143489@6.2142805@6.2142111@6.2141622@6.2141287@6.2141167@6.2141121@6.2141407@6.2142108@6.2142225,62.4996484@62.4994983@62.4993597@62.4991682@62.4991235@62.4990602@62.4989938@62.49893@62.498896@62.4987974@62.4986944@62.4985351@62.4985181
114,3672265713,7351626252,Leiteneset,residential,175.189,nan,6.2556444@6.2558531@6.2559993@6.2562473@6.2566659@6.2569743@6.2570992@6.2571998@6.2572522@6.257309@6.2573226@6.2573364@6.2573065@6.2572983@6.25728,62.4921558@62.4921925@62.4922237@62.492301@62.4924124@62.4925122@62.492559@62.4926015@62.4926364@62.4926888@62.492715@62.492855@62.4931884@62.4932421@62.4933114
115,3672266149,7351622928,Nilsbakken,residential,85.757,nan,6.2169829@6.2179713@6.2180974@6.2182131@6.2183319@6.2184361@6.2184736@6.2185044@6.218503,62.4998918@62.4999469@62.4999566@62.4999697@62.4999943@62.5000265@62.500049@62.5000794@62.5000969
116,3672266155,7351622928,Nilsbakken,residential,122.355,nan,6.2205229@6.2199109@6.2198115@6.219748@6.2196234@6.2195071@6.2194321@6.2193096@6.2191919@6.219084@6.2189743@6.2187902@6.2185608@6.218503,62.5000688@62.5002777@62.5003084@62.5003229@62.5003423@62.5003502@62.5003514@62.5003461@62.5003324@62.5003118@62.500278@62.5001973@62.5001134@62.5000969
117,3672266177,7351622935,Nilsbakken,residential,49.75,nan,6.2190498@6.2187417@6.2185086@6.2183865@6.2182668@6.2181984,62.5006496@62.5005615@62.5004988@62.5004689@62.5004499@62.5004395
118,3964377615,7389961122,Moavegen,residential,5.925,50,,
119,3964377615,7389934690,Moavegen,unclassified,135.459,nan,6.3518395@6.3519235@6.3519492@6.3519751@6.3520012@6.3520278@6.3520534@6.3520791@6.3521051@6.3521309@6.3521695@6.3522079@6.3524795,62.467511@62.467352@62.4673009@62.4672496@62.4671977@62.467145@62.4670942@62.4670431@62.4669916@62.4669403@62.4668778@62.4668055@62.4663294
120,3966731902,7389961296,Nedregårdsvegen,residential,177.257,30,6.3568892@6.356924@6.357094@6.357204@6.357333@6.357481@6.357684@6.357818@6.3580601@6.358161@6.358284@6.358401@6.358565@6.3594604@6.359627,62.4640835@62.464031@62.46386@62.463763@62.463684@62.463623@62.463556@62.463529@62.4634934@62.463478@62.463466@62.463452@62.463434@62.4633193@62.463298
121,3966732182,7389960449,Østre Aspehaug,residential,210.829,50,6.3612357@6.3611766@6.3610462@6.360795@6.360551@6.360275@6.360098@6.3599608@6.359843@6.359757@6.35973@6.35974@6.359776@6.359827@6.360023@6.3602314@6.360263@6.360517@6.360647@6.3607415,62.4649944@62.4650561@62.4652014@62.465391@62.465541@62.465716@62.465818@62.4659052@62.46598@62.466043@62.46609@62.466121@62.466157@62.466176@62.466234@62.4662887@62.466297@62.466363@62.466395@62.4664217
122,4336766289,4336766289,Fjelltunvegen,unclassified,141.635,30,6.1651992@6.165063@6.165022@6.164752@6.16466@6.164634@6.164579@6.164539@6.164532@6.164541@6.164556@6.164583@6.164638@6.164698@6.164779@6.164958@6.1650268@6.165098@6.165196@6.1652814@6.165387@6.165421@6.165423@6.1653979@6.165369@6.165308@6.1651992,62.4746701@62.474612@62.474597@62.474522@62.474483@62.474467@62.47441@62.474355@62.474327@62.474301@62.474284@62.474271@62.474257@62.474248@62.474247@62.47426@62.4742723@62.474285@62.474311@62.4743623@62.47444@62.474497@62.474533@62.4745698@62.474597@62.474631@62.4746701
123,4336766289,4336766289,Fjelltunvegen,unclassified,141.635,30,6.1651992@6.165308@6.165369@6.1653979@6.165423@6.165421@6.165387@6.1652814@6.165196@6.165098@6.1650268@6.164958@6.164779@6.164698@6.164638@6.164583@6.164556@6.164541@6.164532@6.164539@6.164579@6.164634@6.16466@6.164752@6.165022@6.165063@6.1651992,62.4746701@62.474631@62.474597@62.4745698@62.474533@62.474497@62.47444@62.4743623@62.474311@62.474285@62.4742723@62.47426@62.474247@62.474248@62.474257@62.474271@62.474284@62.474301@62.474327@62.474355@62.47441@62.474467@62.474483@62.474522@62.474597@62.474612@62.4746701
124,4336766289,7379971497,Fjelltunvegen,residential,1551.079,30,6.1651992@6.165241@6.165294@6.165319@6.165361@6.165386@6.165417@6.165485@6.165544@6.165661@6.165835@6.166186@6.16637@6.166586@6.166716@6.166823@6.166887@6.166935@6.167122@6.1671584@6.167236@6.167644@6.167748@6.167921@6.168383@6.168685@6.168982@6.169164@6.169431@6.1695678@6.16963@6.169684@6.169779@6.169896@6.170299@6.170635@6.170808@6.171109@6.171341@6.171546@6.171691@6.171873@6.172041@6.172468@6.172572@6.172944@6.173042@6.173107@6.173188@6.173278@6.17337@6.173569@6.173742@6.17389@6.173968@6.174087@6.1742755@6.1744478@6.1745841@6.174739@6.174838@6.175134@6.175205@6.175337@6.175793@6.175969@6.17618@6.176416@6.176511@6.176573@6.176677@6.176754@6.176798@6.17687@6.17704@6.177123@6.1773055@6.177324@6.177383@6.177438@6.177486@6.177591@6.177975@6.178896@6.179212@6.179613@6.179764@6.179963@6.180156@6.180323@6.180993@6.181783@6.181897@6.181986@6.183107@6.183395@6.183454@6.183673@6.183777@6.184074@6.184192@6.184278@6.1844315@6.184642@6.184769@6.184849@6.184966@6.185304@6.185653@6.185712@6.185741@6.185972@6.186196@6.186406@6.186736@6.186801@6.187035@6.187147@6.187276@6.187401@6.187535@6.187715@6.187886@6.1880609@6.188396@6.188558@6.188726@6.188885@6.189115@6.189314@6.189475@6.189702@6.190357@6.190713@6.191457@6.191547@6.191596@6.191631,62.4746701@62.474788@62.474973@62.475028@62.475097@62.475128@62.475162@62.475217@62.475237@62.47525@62.475254@62.475248@62.475235@62.475215@62.475199@62.475173@62.475151@62.475127@62.475012@62.4749933@62.474974@62.474936@62.474919@62.474897@62.474848@62.474809@62.474776@62.474751@62.474706@62.4746716@62.474656@62.474647@62.474637@62.474634@62.474645@62.47466@62.47468@62.4747@62.474708@62.474721@62.474734@62.474745@62.474751@62.474779@62.474781@62.474768@62.474772@62.474779@62.474792@62.474816@62.474849@62.474933@62.474987@62.475026@62.47504@62.475051@62.4750626@62.4750733@62.4750857@62.47511@62.475135@62.475222@62.475237@62.475255@62.47531@62.475326@62.475342@62.475352@62.47535@62.475343@62.475324@62.475309@62.475295@62.475266@62.475172@62.475114@62.4749651@62.47495@62.474914@62.474887@62.474871@62.474856@62.474827@62.474775@62.474753@62.474733@62.474732@62.474739@62.47474@62.474739@62.474724@62.474717@62.474721@62.474728@62.474857@62.474901@62.474913@62.474975@62.475011@62.475143@62.475188@62.475208@62.4752244@62.475247@62.475267@62.475283@62.47531@62.475406@62.475494@62.475518@62.475534@62.475689@62.475822@62.475923@62.47606@62.476089@62.475977@62.475928@62.475896@62.475885@62.475892@62.475918@62.475947@62.4759833@62.476053@62.476083@62.47611@62.476125@62.47613@62.476115@62.476095@62.476059@62.475925@62.47585@62.475693@62.475665@62.475634@62.47557
